language,project,merge_sha,file,tool,conflicts,classification
haskell,cabal,9a3284790,cabal-install/tests/UnitTests/Distribution/Client/VCS.hs,sepmerge,0,correct
haskell,cabal,9a3284790,cabal-testsuite/src/Test/Cabal/Prelude.hs,diff3,0,correct
haskell,cabal,9a3284790,cabal-testsuite/src/Test/Cabal/Prelude.hs,csdiff,0,correct
haskell,cabal,9a3284790,cabal-testsuite/src/Test/Cabal/Prelude.hs,sepmerge,0,correct
haskell,cabal,9ca851f2e,Cabal/src/Distribution/Simple/PreProcess.hs,diff3,2,reportou_conflito
haskell,cabal,9ca851f2e,Cabal/src/Distribution/Simple/PreProcess.hs,csdiff,24,reportou_conflito
haskell,cabal,9ca851f2e,Cabal/src/Distribution/Simple/PreProcess.hs,sepmerge,25,reportou_conflito
haskell,cabal,a5531c364,cabal-install/tests/UnitTests/Distribution/Solver/Modular/DSL.hs,diff3,0,correct
haskell,cabal,a5531c364,cabal-install/tests/UnitTests/Distribution/Solver/Modular/DSL.hs,csdiff,0,correct
haskell,cabal,a5531c364,cabal-install/tests/UnitTests/Distribution/Solver/Modular/DSL.hs,sepmerge,0,correct
haskell,cabal,a5531c364,cabal-install-solver/src/Distribution/Solver/Modular/Preference.hs,diff3,0,correct
haskell,cabal,a5531c364,cabal-install-solver/src/Distribution/Solver/Modular/Preference.hs,csdiff,0,correct
haskell,cabal,a5531c364,cabal-install-solver/src/Distribution/Solver/Modular/Preference.hs,sepmerge,0,correct
haskell,cabal,a909d6327,Cabal-syntax/src/Distribution/PackageDescription/FieldGrammar.hs,diff3,0,correct
haskell,cabal,a909d6327,Cabal-syntax/src/Distribution/PackageDescription/FieldGrammar.hs,csdiff,0,correct
haskell,cabal,a909d6327,Cabal-syntax/src/Distribution/PackageDescription/FieldGrammar.hs,sepmerge,0,correct
haskell,cabal,b5761dab9,cabal-install/src/Distribution/Client/ProjectConfig/Legacy.hs,diff3,0,correct
haskell,cabal,b5761dab9,cabal-install/src/Distribution/Client/ProjectConfig/Legacy.hs,csdiff,0,merge_diferente
haskell,cabal,b5761dab9,cabal-install/src/Distribution/Client/ProjectConfig/Legacy.hs,sepmerge,0,correct
haskell,cabal,c7ed72d1e,Cabal-syntax/src/Distribution/Types/VersionRange.hs,diff3,0,correct
haskell,cabal,c7ed72d1e,Cabal-syntax/src/Distribution/Types/VersionRange.hs,csdiff,0,correct
haskell,cabal,c7ed72d1e,Cabal-syntax/src/Distribution/Types/VersionRange.hs,sepmerge,0,correct
haskell,cabal,cc98704c4,Cabal/src/Distribution/Simple/GHC.hs,diff3,0,correct
haskell,cabal,cc98704c4,Cabal/src/Distribution/Simple/GHC.hs,csdiff,0,correct
haskell,cabal,cc98704c4,Cabal/src/Distribution/Simple/GHC.hs,sepmerge,0,correct
haskell,cabal,debdc1354,Cabal/src/Distribution/Simple/Configure.hs,diff3,0,correct
haskell,cabal,debdc1354,Cabal/src/Distribution/Simple/Configure.hs,csdiff,0,correct
haskell,cabal,debdc1354,Cabal/src/Distribution/Simple/Configure.hs,sepmerge,0,correct
haskell,cabal,e5903a006,Cabal/src/Distribution/Simple/Register.hs,diff3,0,correct
haskell,cabal,e5903a006,Cabal/src/Distribution/Simple/Register.hs,csdiff,0,correct
haskell,cabal,e5903a006,Cabal/src/Distribution/Simple/Register.hs,sepmerge,0,correct
haskell,cabal,e5903a006,Cabal/src/Distribution/Simple/Setup/Hscolour.hs,diff3,0,correct
haskell,cabal,e5903a006,Cabal/src/Distribution/Simple/Setup/Hscolour.hs,csdiff,0,correct
haskell,cabal,e5903a006,Cabal/src/Distribution/Simple/Setup/Hscolour.hs,sepmerge,0,correct
haskell,cabal,e5903a006,cabal-install/src/Distribution/Client/CmdTarget.hs,diff3,0,correct
haskell,cabal,e5903a006,cabal-install/src/Distribution/Client/CmdTarget.hs,csdiff,0,correct
haskell,cabal,e5903a006,cabal-install/src/Distribution/Client/CmdTarget.hs,sepmerge,0,correct
haskell,cabal,f89cbb4cd,Cabal/src/Distribution/Simple/SrcDist.hs,diff3,0,correct
haskell,cabal,f89cbb4cd,Cabal/src/Distribution/Simple/SrcDist.hs,csdiff,0,correct
haskell,cabal,f89cbb4cd,Cabal/src/Distribution/Simple/SrcDist.hs,sepmerge,0,correct
haskell,ghc,06175f9162,haddock-api/src/Haddock/Backends/Hoogle.hs,diff3,1,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Backends/Hoogle.hs,csdiff,1,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Backends/Hoogle.hs,sepmerge,1,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Backends/Hyperlinker/Ast.hs,diff3,3,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Backends/Hyperlinker/Ast.hs,csdiff,2,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Backends/Hyperlinker/Ast.hs,sepmerge,2,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Backends/LaTeX.hs,diff3,1,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Backends/LaTeX.hs,csdiff,1,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Backends/LaTeX.hs,sepmerge,1,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Backends/Xhtml.hs,diff3,5,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Backends/Xhtml.hs,csdiff,7,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Backends/Xhtml.hs,sepmerge,4,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Backends/Xhtml/Decl.hs,diff3,9,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Backends/Xhtml/Decl.hs,csdiff,14,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Backends/Xhtml/Decl.hs,sepmerge,14,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Convert.hs,diff3,1,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Convert.hs,csdiff,0,correct
haskell,ghc,06175f9162,haddock-api/src/Haddock/Convert.hs,sepmerge,0,correct
haskell,ghc,06175f9162,haddock-api/src/Haddock/Interface.hs,diff3,2,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Interface.hs,csdiff,2,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Interface.hs,sepmerge,2,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Interface/AttachInstances.hs,diff3,1,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Interface/AttachInstances.hs,csdiff,1,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Interface/AttachInstances.hs,sepmerge,1,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Interface/Create.hs,diff3,14,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Interface/Create.hs,csdiff,28,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Interface/Create.hs,sepmerge,27,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Interface/Rename.hs,diff3,2,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Interface/Rename.hs,csdiff,3,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Interface/Rename.hs,sepmerge,3,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Interface/Specialize.hs,diff3,3,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Interface/Specialize.hs,csdiff,3,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/Interface/Specialize.hs,sepmerge,3,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/InterfaceFile.hs,diff3,1,reportou_conflito
haskell,ghc,06175f9162,haddock-api/src/Haddock/InterfaceFile.hs,csdiff,0,merge_diferente
haskell,ghc,06175f9162,haddock-api/src/Haddock/InterfaceFile.hs,sepmerge,0,correct
haskell,ghc,06175f9162,haddock-api/src/Haddock/Types.hs,diff3,0,correct
haskell,ghc,06175f9162,haddock-api/src/Haddock/Types.hs,csdiff,0,merge_diferente
haskell,ghc,06175f9162,haddock-api/src/Haddock/Types.hs,sepmerge,0,correct
haskell,ghc,0713b69289,driver/Main.hs,diff3,2,reportou_conflito
haskell,ghc,0713b69289,driver/Main.hs,csdiff,3,reportou_conflito
haskell,ghc,0713b69289,driver/Main.hs,sepmerge,2,reportou_conflito
haskell,ghc,0713b69289,driver/ResponseFile.hs,diff3,1,reportou_conflito
haskell,ghc,0713b69289,driver/ResponseFile.hs,csdiff,1,reportou_conflito
haskell,ghc,0713b69289,driver/ResponseFile.hs,sepmerge,1,reportou_conflito
haskell,ghc,0713b69289,driver-test/Main.hs,diff3,1,reportou_conflito
haskell,ghc,0713b69289,driver-test/Main.hs,csdiff,1,reportou_conflito
haskell,ghc,0713b69289,driver-test/Main.hs,sepmerge,1,reportou_conflito
haskell,ghc,0713b69289,driver-test/ResponseFileSpec.hs,diff3,1,reportou_conflito
haskell,ghc,0713b69289,driver-test/ResponseFileSpec.hs,csdiff,1,reportou_conflito
haskell,ghc,0713b69289,driver-test/ResponseFileSpec.hs,sepmerge,1,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Backends/Hoogle.hs,diff3,1,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Backends/Hoogle.hs,csdiff,1,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Backends/Hoogle.hs,sepmerge,1,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Backends/LaTeX.hs,diff3,3,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Backends/LaTeX.hs,csdiff,4,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Backends/LaTeX.hs,sepmerge,3,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Backends/Xhtml/Decl.hs,diff3,1,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Backends/Xhtml/Decl.hs,csdiff,1,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Backends/Xhtml/Decl.hs,sepmerge,1,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Interface/Create.hs,diff3,4,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Interface/Create.hs,csdiff,8,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Interface/Create.hs,sepmerge,4,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Interface/LexParseRn.hs,diff3,3,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Interface/LexParseRn.hs,csdiff,6,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Interface/LexParseRn.hs,sepmerge,5,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Interface/Rename.hs,diff3,4,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Interface/Rename.hs,csdiff,5,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Interface/Rename.hs,sepmerge,4,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Interface/Specialize.hs,diff3,1,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Interface/Specialize.hs,csdiff,1,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Interface/Specialize.hs,sepmerge,1,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Types.hs,diff3,2,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Types.hs,csdiff,2,reportou_conflito
haskell,ghc,0713b69289,haddock-api/src/Haddock/Types.hs,sepmerge,2,reportou_conflito
haskell,ghc,0c6fe4f959,haddock-api/src/Haddock/InterfaceFile.hs,diff3,1,reportou_conflito
haskell,ghc,0c6fe4f959,haddock-api/src/Haddock/InterfaceFile.hs,csdiff,3,reportou_conflito
haskell,ghc,0c6fe4f959,haddock-api/src/Haddock/InterfaceFile.hs,sepmerge,3,reportou_conflito
haskell,ghc,181a23f11d,haddock-api/src/Haddock.hs,diff3,2,reportou_conflito
haskell,ghc,181a23f11d,haddock-api/src/Haddock.hs,csdiff,2,reportou_conflito
haskell,ghc,181a23f11d,haddock-api/src/Haddock.hs,sepmerge,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock.hs,diff3,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock.hs,csdiff,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock.hs,sepmerge,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Hoogle.hs,diff3,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Hoogle.hs,csdiff,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Hoogle.hs,sepmerge,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Hyperlinker.hs,diff3,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Hyperlinker.hs,csdiff,3,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Hyperlinker.hs,sepmerge,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Hyperlinker/Parser.hs,diff3,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Hyperlinker/Parser.hs,csdiff,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Hyperlinker/Parser.hs,sepmerge,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Hyperlinker/Renderer.hs,diff3,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Hyperlinker/Renderer.hs,csdiff,3,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Hyperlinker/Renderer.hs,sepmerge,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Hyperlinker/Utils.hs,diff3,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Hyperlinker/Utils.hs,csdiff,3,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Hyperlinker/Utils.hs,sepmerge,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/LaTeX.hs,diff3,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/LaTeX.hs,csdiff,3,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/LaTeX.hs,sepmerge,3,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Xhtml.hs,diff3,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Xhtml.hs,csdiff,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Xhtml.hs,sepmerge,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Xhtml/Decl.hs,diff3,3,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Xhtml/Decl.hs,csdiff,3,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Xhtml/Decl.hs,sepmerge,3,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Xhtml/DocMarkup.hs,diff3,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Xhtml/DocMarkup.hs,csdiff,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Xhtml/DocMarkup.hs,sepmerge,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Xhtml/Layout.hs,diff3,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Xhtml/Layout.hs,csdiff,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Xhtml/Layout.hs,sepmerge,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Xhtml/Names.hs,diff3,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Xhtml/Names.hs,csdiff,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Xhtml/Names.hs,sepmerge,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Xhtml/Utils.hs,diff3,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Xhtml/Utils.hs,csdiff,3,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Backends/Xhtml/Utils.hs,sepmerge,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Convert.hs,diff3,5,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Convert.hs,csdiff,6,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Convert.hs,sepmerge,6,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/GhcUtils.hs,diff3,4,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/GhcUtils.hs,csdiff,8,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/GhcUtils.hs,sepmerge,4,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface.hs,diff3,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface.hs,csdiff,4,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface.hs,sepmerge,4,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/AttachInstances.hs,diff3,4,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/AttachInstances.hs,csdiff,4,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/AttachInstances.hs,sepmerge,4,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/Create.hs,diff3,5,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/Create.hs,csdiff,6,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/Create.hs,sepmerge,6,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/Json.hs,diff3,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/Json.hs,csdiff,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/Json.hs,sepmerge,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/LexParseRn.hs,diff3,3,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/LexParseRn.hs,csdiff,3,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/LexParseRn.hs,sepmerge,3,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/ParseModuleHeader.hs,diff3,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/ParseModuleHeader.hs,csdiff,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/ParseModuleHeader.hs,sepmerge,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/Rename.hs,diff3,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/Rename.hs,csdiff,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/Rename.hs,sepmerge,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/Specialize.hs,diff3,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/Specialize.hs,csdiff,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Interface/Specialize.hs,sepmerge,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/InterfaceFile.hs,diff3,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/InterfaceFile.hs,csdiff,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/InterfaceFile.hs,sepmerge,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/ModuleTree.hs,diff3,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/ModuleTree.hs,csdiff,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/ModuleTree.hs,sepmerge,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Parser.hs,diff3,1,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Parser.hs,csdiff,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Parser.hs,sepmerge,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Types.hs,diff3,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Types.hs,csdiff,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Types.hs,sepmerge,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Utils.hs,diff3,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Utils.hs,csdiff,2,reportou_conflito
haskell,ghc,1bfb4645eb,haddock-api/src/Haddock/Utils.hs,sepmerge,2,reportou_conflito
haskell,ghc,1e8f5b5612,haddock-api/src/Haddock.hs,diff3,2,reportou_conflito
haskell,ghc,1e8f5b5612,haddock-api/src/Haddock.hs,csdiff,4,reportou_conflito
haskell,ghc,1e8f5b5612,haddock-api/src/Haddock.hs,sepmerge,2,reportou_conflito
haskell,ghc,1f4d21365d,haddock-api/src/Haddock.hs,diff3,0,correct
haskell,ghc,1f4d21365d,haddock-api/src/Haddock.hs,csdiff,0,merge_diferente
haskell,ghc,1f4d21365d,haddock-api/src/Haddock.hs,sepmerge,0,correct
haskell,ghc,1f4d21365d,haddock-api/src/Haddock/Backends/LaTeX.hs,diff3,1,reportou_conflito
haskell,ghc,1f4d21365d,haddock-api/src/Haddock/Backends/LaTeX.hs,csdiff,1,reportou_conflito
haskell,ghc,1f4d21365d,haddock-api/src/Haddock/Backends/LaTeX.hs,sepmerge,1,reportou_conflito
haskell,ghc,1f4d21365d,haddock-api/src/Haddock/Backends/Xhtml.hs,diff3,0,correct
haskell,ghc,1f4d21365d,haddock-api/src/Haddock/Backends/Xhtml.hs,csdiff,0,correct
haskell,ghc,1f4d21365d,haddock-api/src/Haddock/Backends/Xhtml.hs,sepmerge,0,correct
haskell,ghc,1f4d21365d,haddock-api/src/Haddock/GhcUtils.hs,diff3,0,correct
haskell,ghc,1f4d21365d,haddock-api/src/Haddock/GhcUtils.hs,csdiff,0,merge_diferente
